"File","X","Method","p","seed","G_RMSE_var","G_RMSE_G","G_cor_covs","R_RMSE_var","R_RMSE_G","R_cor_covs"
"Results_G_accuracy_At_1001/G_accuracy_207.csv",9,"MTG2",16,207,0.107529360959917,0.0586097520563393,0.620315271255482,0.126094809509433,0.0665572024139084,0.796762932977351
"Results_G_accuracy_At_1001/G_accuracy_207.csv",10,"MCMCglmm",16,207,0.20817710551262,0.0552903993637884,0.525777593875104,0.108769973457375,0.0433491504349394,0.925055753789408
"Results_G_accuracy_At_1001/G_accuracy_207.csv",11,"phenix",16,207,0.083981074586431,0.0654620066338669,0.639868698386827,0.0769784303440185,0.0533095185379103,0.881042490344815
"Results_G_accuracy_At_1001/G_accuracy_207.csv",12,"MegaLMM",16,207,0.108494968161459,0.0520957735163872,0.425084410667012,0.0740779411394161,0.0429606393041256,0.929968518658144
"Results_G_accuracy_At_1001/G_accuracy_207.csv",13,"MTG2",32,207,0.145248666375711,0.0521518174187723,0.495265688734795,0.189181053170222,0.0867102991374284,0.552605336751718
"Results_G_accuracy_At_1001/G_accuracy_207.csv",14,"MCMCglmm",32,207,0.263639421222328,0.0516091982221683,0.628663072870448,0.123265710865537,0.0377038132872678,0.93088537834616
"Results_G_accuracy_At_1001/G_accuracy_207.csv",15,"phenix",32,207,0.112336576767159,0.0648189006155059,0.666499892711634,0.0794423290929521,0.0446040895688333,0.894976365875978
"Results_G_accuracy_At_1001/G_accuracy_207.csv",16,"MegaLMM",32,207,0.0900409601848853,0.0425006871330082,0.72333155740938,0.0686794953970236,0.0360772046940401,0.935380195099019
"Results_G_accuracy_At_1001/G_accuracy_207.csv",17,"MTG2",64,207,0.163178820940328,0.0657564038819139,0.314787434904712,0.204059160411775,0.0838579112249037,0.397230096873379
"Results_G_accuracy_At_1001/G_accuracy_207.csv",18,"MCMCglmm",64,207,0.326916351338697,0.0501579864035632,0.70378275180248,0.160503348600665,0.0377949847552014,0.912677514763546
"Results_G_accuracy_At_1001/G_accuracy_207.csv",19,"phenix",64,207,0.188955585835719,0.0744740826630091,0.681175042267842,0.0876731773035055,0.0456843523886451,0.858763084042042
"Results_G_accuracy_At_1001/G_accuracy_207.csv",20,"MegaLMM",64,207,0.0832607616867749,0.0424134476461179,0.791351182458678,0.0586033516977482,0.0334891576889843,0.929632927188897
"Results_G_accuracy_At_1001/G_accuracy_207.csv",21,"phenix",128,207,0.338020404420912,0.0912563191155407,0.651269439313826,0.106887754625683,0.0462539892238094,0.879900324264383
"Results_G_accuracy_At_1001/G_accuracy_207.csv",22,"MegaLMM",128,207,0.0812481707418089,0.0381081052481537,0.854147680861903,0.056291679746196,0.0324925214944401,0.942813571416012
"Results_G_accuracy_At_1001/G_accuracy_208.csv",1,"MTG2",4,208,0.141651047815129,0.0618613732103246,0.50203865937781,0.105685064458365,0.0424325543845854,0.904429634567683
"Results_G_accuracy_At_1001/G_accuracy_208.csv",2,"MCMCglmm",4,208,0.089582626207278,0.0549399932436695,0.59506843781759,0.0702768500098016,0.0387412327319182,0.908299057521195
"Results_G_accuracy_At_1001/G_accuracy_208.csv",3,"phenix",4,208,0.112451288095606,0.0621205015507054,0.544345958649185,0.126129257508855,0.044986717117718,0.906153857868258
"Results_G_accuracy_At_1001/G_accuracy_208.csv",4,"MegaLMM",4,208,0.133708285097142,0.0475503289647954,0.697828960093738,0.0984314137241324,0.0428087110099691,0.921238984895215
"Results_G_accuracy_At_1001/G_accuracy_208.csv",5,"MTG2",8,208,0.129281398611935,0.0642922547656319,0.79347503981185,0.0989543780729485,0.0429763525129642,0.891300683855972
"Results_G_accuracy_At_1001/G_accuracy_208.csv",6,"MCMCglmm",8,208,0.121939636768378,0.0471358461195196,0.812603332848858,0.0864870730911319,0.0346302597451216,0.898358319528923
"Results_G_accuracy_At_1001/G_accuracy_208.csv",7,"phenix",8,208,0.0999276793196336,0.0629741652945118,0.790370801050665,0.109973548365106,0.0407915652247908,0.896301261320141
"Results_G_accuracy_At_1001/G_accuracy_208.csv",8,"MegaLMM",8,208,0.100018292988398,0.0480125226308346,0.772500753148847,0.0736843176898549,0.0433586735338311,0.834594552113853
"Results_G_accuracy_At_1001/G_accuracy_208.csv",9,"MTG2",16,208,0.122210261552335,0.0508249329980322,0.728479470605504,0.128141320023144,0.0446066995342747,0.867460136047258
"Results_G_accuracy_At_1001/G_accuracy_208.csv",10,"MCMCglmm",16,208,0.167033588259383,0.0451934813664331,0.757751982031473,0.112354137279985,0.0326719958441343,0.929319092307244
"Results_G_accuracy_At_1001/G_accuracy_208.csv",11,"phenix",16,208,0.0996354819646847,0.0596207274291682,0.757510878172507,0.105315329149757,0.0419263475431128,0.919403776043952
"Results_G_accuracy_At_1001/G_accuracy_208.csv",12,"MegaLMM",16,208,0.103754677002255,0.0460930788171691,0.725221948543802,0.086340993622206,0.0360977205507619,0.911916979158592
"Results_G_accuracy_At_1001/G_accuracy_208.csv",13,"MTG2",32,208,0.130295426439253,0.0527389566322978,0.54554799220683,0.176799338659494,0.0675047128935232,0.723839136423416
"Results_G_accuracy_At_1001/G_accuracy_208.csv",14,"MCMCglmm",32,208,0.224337316334029,0.0473511943760437,0.673765125835995,0.11894445463411,0.0360074324937912,0.919320438767486
"Results_G_accuracy_At_1001/G_accuracy_208.csv",15,"phenix",32,208,0.0994442738451844,0.0641850894556591,0.682344799908823,0.0898046993325623,0.0421356011826209,0.898518550414149
"Results_G_accuracy_At_1001/G_accuracy_208.csv",16,"MegaLMM",32,208,0.0857599339546576,0.044890076733624,0.686979027922896,0.0670764796120376,0.0375076482151038,0.909677785461387
"Results_G_accuracy_At_1001/G_accuracy_208.csv",17,"MTG2",64,208,0.160984256391122,0.0642209010956294,0.289238845193351,0.204520901762119,0.0790480729328249,0.432171613886554
"Results_G_accuracy_At_1001/G_accuracy_208.csv",18,"MCMCglmm",64,208,0.295015212857522,0.0457113857241795,0.738328351869762,0.178644733356155,0.0356832458605437,0.912234160258484
"Results_G_accuracy_At_1001/G_accuracy_208.csv",19,"phenix",64,208,0.155007183843497,0.0663820737138001,0.733786250526617,0.0841835661720374,0.0402922723276689,0.888278285516585
"Results_G_accuracy_At_1001/G_accuracy_208.csv",20,"MegaLMM",64,208,0.0915523740722013,0.0401080295526863,0.801956784524412,0.0675813384802888,0.032260700815178,0.926156389023981
"Results_G_accuracy_At_1001/G_accuracy_208.csv",21,"phenix",128,208,0.349209456195176,0.0882700733424528,0.63481394768689,0.10851931235148,0.0465041415286337,0.867331449831784
"Results_G_accuracy_At_1001/G_accuracy_208.csv",22,"MegaLMM",128,208,0.0766195663339626,0.0350529812185668,0.82358871013971,0.0633128052358449,0.0340587939529575,0.932256039948366
"Results_G_accuracy_At_1001/G_accuracy_209.csv",1,"MTG2",4,209,0.066960436909615,0.0489313245642723,0.85606050077303,0.0780375517307846,0.0482111462118671,0.947933184056443
"Results_G_accuracy_At_1001/G_accuracy_209.csv",2,"MCMCglmm",4,209,0.120263305998537,0.033227694279768,0.798406902201845,0.0996477985711589,0.0351027641300262,0.925532894274754
"Results_G_accuracy_At_1001/G_accuracy_209.csv",3,"phenix",4,209,0.0652676800871114,0.0487050069594803,0.861245000767022,0.0879331545020512,0.0457195120208096,0.951587778336946
"Results_G_accuracy_At_1001/G_accuracy_209.csv",4,"MegaLMM",4,209,0.0788543260032874,0.0300717839678307,0.475257675113701,0.0812078585862683,0.0454505494528869,0.912291711044103
"Results_G_accuracy_At_1001/G_accuracy_209.csv",5,"MTG2",8,209,0.0255185426630433,0.0771435827755095,0.374003230834417,0.0532081070772984,0.0585042244889375,0.918487113732725
"Results_G_accuracy_At_1001/G_accuracy_209.csv",6,"MCMCglmm",8,209,0.149211168228937,0.0394479183701785,0.564024551391063,0.0948866036455328,0.0335069922917481,0.95887286041454
"Results_G_accuracy_At_1001/G_accuracy_209.csv",7,"phenix",8,209,0.0360346444442706,0.072197599571374,0.424460316689938,0.0577154222227564,0.0522280821582718,0.922002269536208
"Results_G_accuracy_At_1001/G_accuracy_209.csv",8,"MegaLMM",8,209,0.048520815117179,0.0268833489617212,0.414213660447005,0.0597177947638791,0.0368350656374923,0.938019559888092
"Results_G_accuracy_At_1001/G_accuracy_209.csv",9,"MTG2",16,209,0.0811680588708738,0.0510570622703121,0.538431213608016,0.153902195533234,0.0652666060901323,0.84692701617599
"Results_G_accuracy_At_1001/G_accuracy_209.csv",10,"MCMCglmm",16,209,0.210975508640011,0.0417922314015295,0.600579192399413,0.108936633692663,0.0349026306572867,0.949021869695995
"Results_G_accuracy_At_1001/G_accuracy_209.csv",11,"phenix",16,209,0.0638835532656445,0.0656753398437059,0.564733487636979,0.0562518053627579,0.0502585717466098,0.91102294877242
"Results_G_accuracy_At_1001/G_accuracy_209.csv",12,"MegaLMM",16,209,0.0681661242002959,0.0400164473868605,0.498416096283481,0.0679053674775415,0.0375250367700537,0.938251718547175
"Results_G_accuracy_At_1001/G_accuracy_209.csv",13,"MTG2",32,209,0.123322452616185,0.0420254106435507,0.4420525005699,0.21478833545507,0.0767997945114095,0.66511187320596
"Results_G_accuracy_At_1001/G_accuracy_209.csv",14,"MCMCglmm",32,209,0.276201229906948,0.0437435911670719,0.526452839154156,0.108746118593912,0.0356648341855023,0.933145578453753
"Results_G_accuracy_At_1001/G_accuracy_209.csv",15,"phenix",32,209,0.108917643333928,0.0654425071662593,0.548138516741404,0.0672547415227426,0.0454702643194778,0.887666633362374
"Results_G_accuracy_At_1001/G_accuracy_209.csv",16,"MegaLMM",32,209,0.0728484882893431,0.0365529487485634,0.52202809076954,0.0631317415626081,0.0364085533898242,0.924839983992738
"Results_G_accuracy_At_1001/G_accuracy_209.csv",17,"MTG2",64,209,0.162964064613539,0.0540930221567901,0.297261152426911,0.239323364034778,0.0800784697335853,0.416053373586032
"Results_G_accuracy_At_1001/G_accuracy_209.csv",18,"MCMCglmm",64,209,0.341056138870714,0.0429966081450927,0.671953868001245,0.146908903527467,0.0356766944524159,0.919902782996113
"Results_G_accuracy_At_1001/G_accuracy_209.csv",19,"phenix",64,209,0.175460227705681,0.0672033900283074,0.643431734536471,0.075919297805361,0.043513546797944,0.869625083243775
"Results_G_accuracy_At_1001/G_accuracy_209.csv",20,"MegaLMM",64,209,0.0802150237367688,0.0350752708043002,0.78088401985003,0.0631160262298396,0.0329864454470312,0.925362376361844
"Results_G_accuracy_At_1001/G_accuracy_209.csv",21,"phenix",128,209,0.320220674974043,0.0776586001764932,0.711886685520705,0.0915313978560511,0.0414237124310559,0.870662810449822
"Results_G_accuracy_At_1001/G_accuracy_209.csv",22,"MegaLMM",128,209,0.0773150374490903,0.035255670802362,0.862780796092446,0.0633047168241056,0.0308348556082017,0.932996634567644
"Results_G_accuracy_At_1001/G_accuracy_210.csv",1,"MTG2",4,210,0.0649516047769544,0.0662057395724046,0.481983240188061,0.0473029378631787,0.0476242552485689,0.7862099891959
"Results_G_accuracy_At_1001/G_accuracy_210.csv",2,"MCMCglmm",4,210,0.10423600858689,0.0481899114454453,0.590144887155006,0.0818105807189294,0.0358807877028594,0.856240833755633
"Results_G_accuracy_At_1001/G_accuracy_210.csv",3,"phenix",4,210,0.0557105202511971,0.0577771344078891,0.546741834832466,0.0464463718024907,0.03945868466054,0.826337793410568
"Results_G_accuracy_At_1001/G_accuracy_210.csv",4,"MegaLMM",4,210,0.0542393600290583,0.048999763853365,0.610994030567975,0.0536682070710167,0.0349544785114937,0.869647756252478
"Results_G_accuracy_At_1001/G_accuracy_211.csv",1,"MTG2",4,211,0.090058357254844,0.0678272638945996,0.600331260099084,0.03632789719335,0.0548314286130133,0.679468640709833
"Results_G_accuracy_At_1001/G_accuracy_211.csv",2,"MCMCglmm",4,211,0.116291989193031,0.055515325197023,0.62958266389994,0.0625786165585643,0.0461874948353493,0.73331357323457
"Results_G_accuracy_At_1001/G_accuracy_211.csv",3,"phenix",4,211,0.060412324797644,0.0697174507590949,0.601249236116166,0.0791624603620308,0.0550833407664317,0.684157017893563
"Results_G_accuracy_At_1001/G_accuracy_211.csv",4,"MegaLMM",4,211,0.0939025490366659,0.0635260898532685,0.641915034920469,0.0446189488249434,0.0600283899720428,0.664111403791923
"Results_G_accuracy_At_1001/G_accuracy_211.csv",5,"MTG2",8,211,0.0970219459195246,0.0711115560263372,0.65003963840221,0.0517708607277375,0.0482167328142364,0.911600042814542
"Results_G_accuracy_At_1001/G_accuracy_211.csv",6,"MCMCglmm",8,211,0.165982378111118,0.0438068052934926,0.704317250617835,0.119506623124223,0.0375302788709248,0.917794385126831
"Results_G_accuracy_At_1001/G_accuracy_211.csv",7,"phenix",8,211,0.0652944073991887,0.0643891100808892,0.661498490153136,0.073004371713015,0.0460769825202821,0.909238158558667
"Results_G_accuracy_At_1001/G_accuracy_211.csv",8,"MegaLMM",8,211,0.095596293936131,0.0350138779013857,0.733792541373285,0.0801408234368791,0.0358024246576785,0.940245005160119
"Results_G_accuracy_At_1001/G_accuracy_211.csv",9,"MTG2",16,211,0.0813981331565283,0.0523143772288428,0.68749710955502,0.101976355172977,0.0460293604502799,0.79356994721584
"Results_G_accuracy_At_1001/G_accuracy_211.csv",10,"MCMCglmm",16,211,0.184722607640107,0.0442050721304174,0.734153647390301,0.114927704183209,0.0363898625887802,0.876980647393279
"Results_G_accuracy_At_1001/G_accuracy_211.csv",11,"phenix",16,211,0.0499584526287283,0.0645440306620766,0.710448646328895,0.0601606215384032,0.0429586456801514,0.863216750554265
"Results_G_accuracy_At_1001/G_accuracy_211.csv",12,"MegaLMM",16,211,0.0756863628904437,0.0397690703664796,0.749114458446974,0.069128391190995,0.0356230165944035,0.889974666526214
"Results_G_accuracy_At_1001/G_accuracy_211.csv",13,"MTG2",32,211,0.118019925677718,0.0471632409550285,0.532350540563062,0.197033484496727,0.0691174628120829,0.654883326435984
"Results_G_accuracy_At_1001/G_accuracy_211.csv",14,"MCMCglmm",32,211,0.273155115618266,0.0444789707282909,0.650941687049797,0.128995987519831,0.0382010626807004,0.899568307460826
"Results_G_accuracy_At_1001/G_accuracy_211.csv",15,"phenix",32,211,0.0862632145733728,0.0605469883096183,0.672503178187917,0.0615920946270315,0.0439121090687471,0.883860155200312
"Results_G_accuracy_At_1001/G_accuracy_211.csv",16,"MegaLMM",32,211,0.0580847026063298,0.0379424410731283,0.702340950256054,0.0519250861531184,0.0367310797666558,0.905611895569422
"Results_G_accuracy_At_1001/G_accuracy_211.csv",17,"MTG2",64,211,0.161196050330821,0.0648097162838218,0.295763351014245,0.225064491876485,0.0871518497036523,0.426668851329193
"Results_G_accuracy_At_1001/G_accuracy_211.csv",18,"MCMCglmm",64,211,0.315997890360832,0.0448930701555749,0.754462363507503,0.169583451971016,0.0372058709409091,0.921313690682664
"Results_G_accuracy_At_1001/G_accuracy_211.csv",19,"phenix",64,211,0.135475304548857,0.0649763792239068,0.735031395499466,0.0648558763540148,0.0438892618169616,0.888769826180094
"Results_G_accuracy_At_1001/G_accuracy_211.csv",20,"MegaLMM",64,211,0.0699455085599072,0.0383614453126959,0.823690443033302,0.0502117701132016,0.032836106672289,0.937441248312647
"Results_G_accuracy_At_1001/G_accuracy_211.csv",21,"phenix",128,211,0.300786604878855,0.0801887382921606,0.698280889104502,0.0852722415610588,0.0446694801340776,0.892376970360762
"Results_G_accuracy_At_1001/G_accuracy_211.csv",22,"MegaLMM",128,211,0.0727845489979068,0.0345382431924383,0.861245203390375,0.0591902314380304,0.0345941688026057,0.937298733363364
"Results_G_accuracy_At_1001/G_accuracy_212.csv",1,"MTG2",4,212,0.0938499967066937,0.0941105730095801,0.691924948586801,0.0490945996197096,0.0521593418409084,0.601924973200821
"Results_G_accuracy_At_1001/G_accuracy_212.csv",2,"MCMCglmm",4,212,0.0756440644166072,0.0758771240276304,0.742506786242944,0.0400817489774807,0.0435022422292611,0.632137439929166
"Results_G_accuracy_At_1001/G_accuracy_212.csv",3,"phenix",4,212,0.034849805782622,0.0801675361028086,0.727315504810801,0.0303714040569359,0.046890048039108,0.618452053748617
"Results_G_accuracy_At_1001/G_accuracy_212.csv",4,"MegaLMM",4,212,0.0877389792755091,0.0485171016440085,0.870080354810552,0.0494489837093265,0.0430202528869343,0.379260355375866
"Results_G_accuracy_At_1001/G_accuracy_212.csv",5,"MTG2",8,212,0.0722958196115789,0.0745698992943764,0.746523825525855,0.0546878129211998,0.0529802941658449,0.636757399663788
"Results_G_accuracy_At_1001/G_accuracy_212.csv",6,"MCMCglmm",8,212,0.0594103063196008,0.0578500343106109,0.738056955757638,0.0469364521402701,0.042002456429991,0.62051131590177
"Results_G_accuracy_At_1001/G_accuracy_212.csv",7,"phenix",8,212,0.0476992089126925,0.0686062586095861,0.748167036274935,0.0465844503206151,0.049370596842325,0.630452830826614
"Results_G_accuracy_At_1001/G_accuracy_212.csv",8,"MegaLMM",8,212,0.060293208663013,0.0638218494085464,0.616183595539349,0.0353650586647214,0.0434415884524544,0.488905631626239
"Results_G_accuracy_At_1001/G_accuracy_212.csv",9,"MTG2",16,212,0.0824227557023146,0.0623697688642389,0.708623112121892,0.0642295465823894,0.0453043949903103,0.889672465133756
"Results_G_accuracy_At_1001/G_accuracy_212.csv",10,"MCMCglmm",16,212,0.158191726756441,0.0509219753720814,0.671854698858927,0.0884499280019432,0.0350754556778414,0.918925449560382
"Results_G_accuracy_At_1001/G_accuracy_212.csv",11,"phenix",16,212,0.0651971483172729,0.0598993428709883,0.704699973972981,0.0629015589055378,0.0453817941915062,0.889451150239289
"Results_G_accuracy_At_1001/G_accuracy_212.csv",12,"MegaLMM",16,212,0.075981908390995,0.0569164490690932,0.4710855019044,0.0503736028160614,0.0415304170470169,0.885073175350943
"Results_G_accuracy_At_1001/G_accuracy_212.csv",13,"MTG2",32,212,0.0956685327854852,0.0551403906009725,0.537172000622168,0.171320412297138,0.0641471904361716,0.737415576854424
"Results_G_accuracy_At_1001/G_accuracy_212.csv",14,"MCMCglmm",32,212,0.213924934328051,0.0501357510173444,0.645066771774811,0.11165235296492,0.0352513011576638,0.922788781052052
"Results_G_accuracy_At_1001/G_accuracy_212.csv",15,"phenix",32,212,0.0967475076203506,0.063038702403501,0.672413080656948,0.0685001876432868,0.0440160566452632,0.888384846709847
"Results_G_accuracy_At_1001/G_accuracy_212.csv",16,"MegaLMM",32,212,0.0721480401475968,0.0442182852909955,0.707465705882119,0.0562484878910178,0.0336543965551993,0.926669998486949
"Results_G_accuracy_At_1001/G_accuracy_212.csv",17,"MTG2",64,212,0.149978239031713,0.0702100871348395,0.293758624159492,0.2097691157373,0.0832881323245023,0.429054023123808
"Results_G_accuracy_At_1001/G_accuracy_212.csv",18,"MCMCglmm",64,212,0.297482233351621,0.0505912493232431,0.730040887940438,0.156777750983771,0.0373875684230292,0.918831874277575
"Results_G_accuracy_At_1001/G_accuracy_212.csv",19,"phenix",64,212,0.147304326261013,0.0681275676209481,0.733307933773029,0.0705835562829561,0.0423138545386061,0.885485878637716
"Results_G_accuracy_At_1001/G_accuracy_212.csv",20,"MegaLMM",64,212,0.0799396621795442,0.0442296547094339,0.798303959728415,0.0629560484068351,0.0350064310295147,0.92327120754226
"Results_G_accuracy_At_1001/G_accuracy_212.csv",21,"phenix",128,212,0.311430198832753,0.0823768775123778,0.697852259060686,0.0818724863106593,0.0416270887992108,0.88909030944236
"Results_G_accuracy_At_1001/G_accuracy_212.csv",22,"MegaLMM",128,212,0.0704082833320066,0.038828637794233,0.848001366583659,0.0632775715700745,0.0332354125466936,0.932169153671063
"Results_G_accuracy_At_1001/G_accuracy_213.csv",1,"MTG2",4,213,0.0673870477074412,0.0446258757989359,0.937798446502481,0.0456933471728203,0.0358893971023271,0.854479841503648
"Results_G_accuracy_At_1001/G_accuracy_213.csv",2,"MCMCglmm",4,213,0.0609849513523008,0.042414933755202,0.954604086355592,0.04298221643441,0.0289272001814913,0.902555830415499
"Results_G_accuracy_At_1001/G_accuracy_213.csv",3,"phenix",4,213,0.0749613695316795,0.0395844755485394,0.958904898017705,0.042969976012248,0.0325093764067798,0.871190906624442
"Results_G_accuracy_At_1001/G_accuracy_213.csv",4,"MegaLMM",4,213,0.0678634259994655,0.0720942192511543,0.946251069917776,0.037488598857131,0.0267583812015991,0.878676575830689
"Results_G_accuracy_At_1001/G_accuracy_213.csv",5,"MTG2",8,213,0.0962116869816194,0.0584751515345915,0.874988287823915,0.0742853744781159,0.0429003747139784,0.80421164000493
"Results_G_accuracy_At_1001/G_accuracy_213.csv",6,"MCMCglmm",8,213,0.111579028741422,0.0547759753925881,0.876677553566324,0.0791411777243216,0.0346077835166835,0.864652716027202
"Results_G_accuracy_At_1001/G_accuracy_213.csv",7,"phenix",8,213,0.0947546488397121,0.0604253720914182,0.877682903502835,0.0737362408681204,0.0414207954172002,0.810755837181545
"Results_G_accuracy_At_1001/G_accuracy_213.csv",8,"MegaLMM",8,213,0.101908453469055,0.0617172469348288,0.857968273772709,0.068244446819938,0.036445555748668,0.856020047989022
"Results_G_accuracy_At_1001/G_accuracy_213.csv",9,"MTG2",16,213,0.115138457150398,0.0719942204548597,0.774905313463134,0.105424856089951,0.0491229909971805,0.744192775500975
"Results_G_accuracy_At_1001/G_accuracy_213.csv",10,"MCMCglmm",16,213,0.15319298827906,0.0527900222823872,0.892579030541062,0.109196460034747,0.0361769619019422,0.874072728547783
"Results_G_accuracy_At_1001/G_accuracy_213.csv",11,"phenix",16,213,0.0903270542656354,0.0651985480949474,0.850335932813583,0.0671462255020502,0.0454528433659826,0.815753499368905
"Results_G_accuracy_At_1001/G_accuracy_213.csv",12,"MegaLMM",16,213,0.0872555000328284,0.055287983662355,0.884146613172316,0.0731655612392223,0.0407135508813554,0.849666542092588
"Results_G_accuracy_At_1001/G_accuracy_213.csv",13,"MTG2",32,213,0.146870941814354,0.082049433272083,0.565937464760036,0.135225827461556,0.0501941451821462,0.578425768010702
"Results_G_accuracy_At_1001/G_accuracy_213.csv",14,"MCMCglmm",32,213,0.202171606173719,0.0484854022968042,0.877434208603897,0.120788201306785,0.0347346878594887,0.824804330000846
"Results_G_accuracy_At_1001/G_accuracy_213.csv",15,"phenix",32,213,0.0965383025252556,0.0614432380482738,0.836149226567494,0.0797109422790629,0.0419592750872529,0.787795418976012
"Results_G_accuracy_At_1001/G_accuracy_213.csv",16,"MegaLMM",32,213,0.0883322085948526,0.0465945035759776,0.887917517297098,0.0663918326073167,0.0344354554925534,0.829503739095237
"Results_G_accuracy_At_1001/G_accuracy_213.csv",17,"MTG2",64,213,0.168209862024929,0.0776414427387936,0.300344263338052,0.197257666022184,0.0675572079987401,0.401297926182189
"Results_G_accuracy_At_1001/G_accuracy_213.csv",18,"MCMCglmm",64,213,0.311444683334457,0.0479674349493715,0.809322720165016,0.165506417902241,0.0364357113317057,0.876011805946947
"Results_G_accuracy_At_1001/G_accuracy_213.csv",19,"phenix",64,213,0.161374867083014,0.0656981983884041,0.770783996583105,0.0850868251922019,0.043828890763206,0.810651087868835
"Results_G_accuracy_At_1001/G_accuracy_213.csv",20,"MegaLMM",64,213,0.0870879688335478,0.0443026949146851,0.848009859752458,0.0664936788004507,0.0346210452538995,0.886179123803562
"Results_G_accuracy_At_1001/G_accuracy_213.csv",21,"phenix",128,213,0.308685455724146,0.0751736066723563,0.739919694563917,0.0958548083074744,0.0421532057245311,0.85336047678511
"Results_G_accuracy_At_1001/G_accuracy_213.csv",22,"MegaLMM",128,213,0.0828064514910224,0.0377949161890289,0.865481632525823,0.0643581608673962,0.032821091253614,0.918817034955059
"Results_G_accuracy_At_1001/G_accuracy_214.csv",1,"MTG2",4,214,0.101460292688116,0.0466622334199275,0.585405601448706,0.100988296194119,0.0466793773211681,0.944652044083475
"Results_G_accuracy_At_1001/G_accuracy_214.csv",2,"MCMCglmm",4,214,0.109388050617861,0.0359201828350815,0.458136290869608,0.0646020967827436,0.0487169223529524,0.899563144921618
"Results_G_accuracy_At_1001/G_accuracy_214.csv",3,"phenix",4,214,0.0934523404578852,0.0412087582527752,0.644448739260449,0.0908694356464638,0.0431028127836871,0.94413401892696
"Results_G_accuracy_At_1001/G_accuracy_214.csv",4,"MegaLMM",4,214,0.087281708066514,0.027141776635943,0.898498145385077,0.083108785236772,0.0262701079651407,0.858538303661588
"Results_G_accuracy_At_1001/G_accuracy_214.csv",5,"MTG2",8,214,0.0768514615218169,0.0582539511667244,0.590797133024811,0.0861346678965911,0.0568860376896602,0.895583040070672
"Results_G_accuracy_At_1001/G_accuracy_214.csv",6,"MCMCglmm",8,214,0.158090226203581,0.0391083731974547,0.646832747068768,0.0894037884837861,0.0462063940298178,0.896281506136537
"Results_G_accuracy_At_1001/G_accuracy_214.csv",7,"phenix",8,214,0.072258669241272,0.0533056794579658,0.610867498699354,0.0708504039167829,0.0505412853025843,0.898619773122377
"Results_G_accuracy_At_1001/G_accuracy_214.csv",8,"MegaLMM",8,214,0.0895414781564729,0.0395303306089278,0.557923318578187,0.0790087670254408,0.0444450825550782,0.875004322147232
"Results_G_accuracy_At_1001/G_accuracy_214.csv",9,"MTG2",16,214,0.087587109218238,0.0466578093107356,0.62149441860812,0.109035838699893,0.0441999373084454,0.840573775030579
"Results_G_accuracy_At_1001/G_accuracy_214.csv",10,"MCMCglmm",16,214,0.186296664744279,0.0427116699309708,0.624101777791117,0.105089600903312,0.0362437571309139,0.899712929087046
"Results_G_accuracy_At_1001/G_accuracy_214.csv",11,"phenix",16,214,0.0630494051814054,0.0541635911485408,0.6879108012332,0.0733669138179373,0.0451678428358728,0.887885784736285
"Results_G_accuracy_At_1001/G_accuracy_214.csv",12,"MegaLMM",16,214,0.0814164855088141,0.0385834891889518,0.661922539628786,0.0657511247983824,0.0352964206537346,0.907766156541154
"Results_G_accuracy_At_1001/G_accuracy_214.csv",13,"MTG2",32,214,0.116079895320122,0.0574737886378248,0.575998929720082,0.141794961780165,0.0576333473826769,0.719109988582092
