"File","X","Method","p","seed","G_RMSE_var","G_RMSE_G","G_cor_covs","R_RMSE_var","R_RMSE_G","R_cor_covs"
"Results_G_accuracy_At_1001/G_accuracy_214.csv",14,"MCMCglmm",32,214,0.204735854095454,0.0466571635169068,0.742113039592451,0.132537495090265,0.0356564173990347,0.896942054071267
"Results_G_accuracy_At_1001/G_accuracy_214.csv",15,"phenix",32,214,0.0865599920633968,0.0579318185261395,0.753853848008637,0.0945088048467451,0.0423249067499723,0.881217145275142
"Results_G_accuracy_At_1001/G_accuracy_214.csv",16,"MegaLMM",32,214,0.0853862024550922,0.0454745014995328,0.750391855992196,0.0773400390011785,0.0359596425802336,0.894542701760906
"Results_G_accuracy_At_1001/G_accuracy_214.csv",17,"MTG2",64,214,0.140295377421167,0.0744650054044995,0.298667338375893,0.173477893228051,0.0784922169977108,0.409960179665137
"Results_G_accuracy_At_1001/G_accuracy_214.csv",18,"MCMCglmm",64,214,0.269870576362586,0.0465030495292264,0.80419086596531,0.179466480864034,0.0349714580396846,0.914930556459221
"Results_G_accuracy_At_1001/G_accuracy_214.csv",19,"phenix",64,214,0.122543084511197,0.0622764517669599,0.800268537138249,0.0722439318732782,0.0395078887823496,0.889200121386015
"Results_G_accuracy_At_1001/G_accuracy_214.csv",20,"MegaLMM",64,214,0.0787508593350926,0.0402275874540704,0.856714735266186,0.0727227247994146,0.0325122676684394,0.923268832695513
"Results_G_accuracy_At_1001/G_accuracy_214.csv",21,"phenix",128,214,0.277030669075489,0.0752423491760288,0.77632506983873,0.0823893063420134,0.0389617972945602,0.891825238689576
"Results_G_accuracy_At_1001/G_accuracy_214.csv",22,"MegaLMM",128,214,0.0746747002619395,0.038257689852859,0.867303713843995,0.0629913471304788,0.0316949696764432,0.929930853634932
"Results_G_accuracy_At_1001/G_accuracy_215.csv",1,"MTG2",4,215,0.0705456388831031,0.0317462882654878,0.932565480981363,0.0643739069903611,0.0340505315206257,0.474887966108942
"Results_G_accuracy_At_1001/G_accuracy_215.csv",2,"MCMCglmm",4,215,0.0963438253591659,0.0263870883160393,0.932808579874024,0.0715884922354903,0.0336545855477674,0.504878939774863
"Results_G_accuracy_At_1001/G_accuracy_215.csv",3,"phenix",4,215,0.067579653229493,0.0315886580421073,0.938327824651624,0.0632469681177544,0.0337271033624934,0.481820073423593
"Results_G_accuracy_At_1001/G_accuracy_215.csv",4,"MegaLMM",4,215,0.0694081050640298,0.0487859572653137,0.965186241734055,0.0625224398836354,0.0344499769230852,0.423916632308021
"Results_G_accuracy_At_1001/G_accuracy_215.csv",5,"MTG2",8,215,0.0434614818743547,0.0484920033382585,0.859679754784209,0.0449499071488975,0.0421993296354132,0.779065226461856
"Results_G_accuracy_At_1001/G_accuracy_215.csv",6,"MCMCglmm",8,215,0.145796264965357,0.0362478007190126,0.893128602783724,0.0957563131678657,0.0326539152270118,0.852216781683367
"Results_G_accuracy_At_1001/G_accuracy_215.csv",7,"phenix",8,215,0.0474625058632199,0.0477666267922853,0.865453678127834,0.0352150121846069,0.04109374890737,0.785333537331492
"Results_G_accuracy_At_1001/G_accuracy_215.csv",8,"MegaLMM",8,215,0.0425031773198387,0.0454214066294857,0.829843266994905,0.0524460241245658,0.0353816155142068,0.800629691461039
"Results_G_accuracy_At_1001/G_accuracy_215.csv",9,"MTG2",16,215,0.0591893671020735,0.0496410858977123,0.83786934951088,0.0796414873583467,0.0362891741171966,0.820627061116654
"Results_G_accuracy_At_1001/G_accuracy_215.csv",10,"MCMCglmm",16,215,0.203654548513995,0.0378487895852772,0.876437725300472,0.0988176978415828,0.0296285991081918,0.867901895490334
"Results_G_accuracy_At_1001/G_accuracy_215.csv",11,"phenix",16,215,0.0580928325501948,0.0559711494451818,0.866739105669425,0.0487882573003489,0.0385890698409822,0.832890865361501
"Results_G_accuracy_At_1001/G_accuracy_215.csv",12,"MegaLMM",16,215,0.074042454965807,0.040865261724663,0.842026426142859,0.0762547254727748,0.0361513689910529,0.783143859236616
"Results_G_accuracy_At_1001/G_accuracy_215.csv",13,"MTG2",32,215,0.11529588879339,0.0527947720965673,0.577519497006471,0.158248986650299,0.0630874096217661,0.633798194902776
"Results_G_accuracy_At_1001/G_accuracy_215.csv",14,"MCMCglmm",32,215,0.243015236809755,0.0430065887385309,0.761058550336077,0.109840819752354,0.0353925058082546,0.897482561125304
"Results_G_accuracy_At_1001/G_accuracy_215.csv",15,"phenix",32,215,0.0879375838536179,0.0617564140825932,0.746325869829819,0.0625319227957469,0.0445038837521714,0.851875174908718
"Results_G_accuracy_At_1001/G_accuracy_215.csv",16,"MegaLMM",32,215,0.0817169797890605,0.0419167519558666,0.75711911774396,0.0701090414077589,0.0352704426576333,0.899060680421453
"Results_G_accuracy_At_1001/G_accuracy_215.csv",17,"MTG2",64,215,0.178809561613861,0.0609703383587154,0.322810543168122,0.216807452819092,0.0790854161737798,0.394263465211693
"Results_G_accuracy_At_1001/G_accuracy_215.csv",18,"MCMCglmm",64,215,0.334263365501002,0.0435791463021674,0.741930308129003,0.150926959612715,0.0371694274535353,0.906512697475127
"Results_G_accuracy_At_1001/G_accuracy_215.csv",19,"phenix",64,215,0.168323682014967,0.0632215263119692,0.733885228207687,0.08332490158928,0.0433301623099629,0.861651244145074
"Results_G_accuracy_At_1001/G_accuracy_215.csv",20,"MegaLMM",64,215,0.0783628026834221,0.0384651085200562,0.802349857588674,0.0658550641679286,0.0359762340606836,0.909465098380212
"Results_G_accuracy_At_1001/G_accuracy_215.csv",21,"phenix",128,215,0.320889650795671,0.0762468246975825,0.741992241137748,0.100215205349045,0.0423308832802403,0.874168107523282
"Results_G_accuracy_At_1001/G_accuracy_215.csv",22,"MegaLMM",128,215,0.0766804443006499,0.034789933949861,0.866565634039187,0.0673146624098322,0.0333967719119665,0.925409226501971
"Results_G_accuracy_At_1001/G_accuracy_216.csv",1,"MTG2",4,216,0.127641174697011,0.0615156152463894,0.871902651805954,0.0911701979938415,0.0521498731971546,0.897748773306411
"Results_G_accuracy_At_1001/G_accuracy_216.csv",2,"MCMCglmm",4,216,0.137592724400725,0.0440953398241196,0.782722222829844,0.0641975597185085,0.0461590678138842,0.853928743759272
"Results_G_accuracy_At_1001/G_accuracy_216.csv",3,"phenix",4,216,0.101146938738814,0.0516496337154127,0.868189939933597,0.106801507462488,0.0385809662981447,0.913090708690632
"Results_G_accuracy_At_1001/G_accuracy_216.csv",4,"MegaLMM",4,216,0.128241461387449,0.0485714253795452,0.444777389618357,0.0671537537026216,0.0461611859464057,0.851140303025349
"Results_G_accuracy_At_1001/G_accuracy_216.csv",5,"MTG2",8,216,0.0993218015398494,0.0681666618606667,0.850384649720493,0.0899001192127626,0.0539617276903699,0.938998195826776
"Results_G_accuracy_At_1001/G_accuracy_216.csv",6,"MCMCglmm",8,216,0.143681602254894,0.0324775049833463,0.93259099845917,0.0568550179587594,0.0413198118989281,0.919076811546789
"Results_G_accuracy_At_1001/G_accuracy_216.csv",7,"phenix",8,216,0.0821479215410531,0.0597002995992795,0.868336744188312,0.0876941996367726,0.044787839487532,0.938016206667414
"Results_G_accuracy_At_1001/G_accuracy_216.csv",8,"MegaLMM",8,216,0.0849996187767596,0.0366983876272847,0.892191852155573,0.0683223312836339,0.0410467676007007,0.909721030815581
"Results_G_accuracy_At_1001/G_accuracy_216.csv",9,"MTG2",16,216,0.1258700295319,0.0579433315525227,0.744988168593147,0.141193721185593,0.0679305120516263,0.805661249903434
"Results_G_accuracy_At_1001/G_accuracy_216.csv",10,"MCMCglmm",16,216,0.208670020068847,0.0479408908294989,0.833550948719438,0.089451632005392,0.0392607038053341,0.932643133138184
"Results_G_accuracy_At_1001/G_accuracy_216.csv",11,"phenix",16,216,0.0764617182890088,0.0640724791310068,0.839619002134765,0.0751335267935622,0.0497886034798196,0.911725457508008
"Results_G_accuracy_At_1001/G_accuracy_216.csv",12,"MegaLMM",16,216,0.0962216557049749,0.0449952373876064,0.854157894714642,0.0662815816254298,0.038446970025223,0.936094820966185
"Results_G_accuracy_At_1001/G_accuracy_216.csv",13,"MTG2",32,216,0.137964755084404,0.057550408108734,0.627194467356365,0.177852609127842,0.0762505050309941,0.694176339513538
"Results_G_accuracy_At_1001/G_accuracy_216.csv",14,"MCMCglmm",32,216,0.255847517592636,0.0490043643200694,0.755872829745078,0.128092071886311,0.0368448647552628,0.931232847869706
"Results_G_accuracy_At_1001/G_accuracy_216.csv",15,"phenix",32,216,0.111403820905983,0.0624889308647631,0.777719221966009,0.0802656072245792,0.0448975743878766,0.898197842976385
"Results_G_accuracy_At_1001/G_accuracy_216.csv",16,"MegaLMM",32,216,0.0976611536082957,0.0399151224081376,0.839228826163454,0.0633974355900121,0.035812976585877,0.933078667714212
"Results_G_accuracy_At_1001/G_accuracy_216.csv",17,"MTG2",64,216,0.177077487795276,0.0713857102496952,0.324835285800888,0.200469153158638,0.0862640997608686,0.396248228250833
"Results_G_accuracy_At_1001/G_accuracy_216.csv",18,"MCMCglmm",64,216,0.318176900720416,0.0478828816397028,0.773596981928656,0.160769957930715,0.0381058078860259,0.91459064620902
"Results_G_accuracy_At_1001/G_accuracy_216.csv",19,"phenix",64,216,0.16536261930872,0.065528313804163,0.781105257477957,0.0842677378168969,0.0427262274809889,0.886143940969944
"Results_G_accuracy_At_1001/G_accuracy_216.csv",20,"MegaLMM",64,216,0.0822871645854636,0.0395691345524284,0.850897252651757,0.0623840865530107,0.0354654116555028,0.923245946366403
"Results_G_accuracy_At_1001/G_accuracy_216.csv",21,"phenix",128,216,0.32422363264962,0.0839674197606862,0.720856646119519,0.102466494012167,0.0437891477326989,0.880735103842897
"Results_G_accuracy_At_1001/G_accuracy_216.csv",22,"MegaLMM",128,216,0.0891917325693129,0.0371696159185343,0.864702091803755,0.066029782811804,0.0340552115664978,0.930504846455804
"Results_G_accuracy_At_1001/G_accuracy_217.csv",1,"MTG2",4,217,0.0582932711622241,0.0659250883443472,0.812780410385052,0.0483811310855529,0.0373705796719991,0.851953348860884
"Results_G_accuracy_At_1001/G_accuracy_217.csv",2,"MCMCglmm",4,217,0.0534494012984006,0.0596747265028426,0.747317907522139,0.0323308641814809,0.0267057231519584,0.919179325667258
"Results_G_accuracy_At_1001/G_accuracy_217.csv",3,"phenix",4,217,0.0468086015479694,0.0632238280666907,0.783474481280653,0.0504146877781516,0.0367688529737834,0.837715311620496
"Results_G_accuracy_At_1001/G_accuracy_217.csv",4,"MegaLMM",4,217,0.0476116538212118,0.0578563653108026,0.152130958500452,0.0365861472613202,0.052507061203262,0.707933323459446
"Results_G_accuracy_At_1001/G_accuracy_217.csv",5,"MTG2",8,217,0.0993427957374066,0.0845025084706491,0.625098963729446,0.060498520755963,0.0564558179451598,0.864095538748752
"Results_G_accuracy_At_1001/G_accuracy_217.csv",6,"MCMCglmm",8,217,0.117258252733133,0.054249308967952,0.734934455344509,0.0754276510660057,0.0338234354659467,0.902786617491486
"Results_G_accuracy_At_1001/G_accuracy_217.csv",7,"phenix",8,217,0.0769966287444938,0.0812025136258417,0.631485173801237,0.0861250408569147,0.054278199516339,0.869681708288505
"Results_G_accuracy_At_1001/G_accuracy_217.csv",8,"MegaLMM",8,217,0.0776488602176876,0.0496214327337335,0.717392757758268,0.0405542835520648,0.0358371634574027,0.893323050319487
"Results_G_accuracy_At_1001/G_accuracy_217.csv",9,"MTG2",16,217,0.0717831195481058,0.0635922120238575,0.68802169670256,0.0481809693092468,0.0479147957372277,0.879527490071819
"Results_G_accuracy_At_1001/G_accuracy_217.csv",10,"MCMCglmm",16,217,0.145353900698709,0.0492463354226987,0.75392879092577,0.0941118984843266,0.0337176577939794,0.944981586918189
"Results_G_accuracy_At_1001/G_accuracy_217.csv",11,"phenix",16,217,0.0721178315116464,0.0641811552110578,0.721567481602738,0.0824640763450959,0.0463367204483033,0.913826950560065
"Results_G_accuracy_At_1001/G_accuracy_217.csv",12,"MegaLMM",16,217,0.0769376734137025,0.0491097840134408,0.793410816272817,0.0490669124631045,0.0351480514076619,0.940817941025776
"Results_G_accuracy_At_1001/G_accuracy_217.csv",13,"MTG2",32,217,0.131025293512844,0.0587308302627956,0.523601851027662,0.206127053913213,0.092129657355615,0.625760619741702
"Results_G_accuracy_At_1001/G_accuracy_217.csv",14,"MCMCglmm",32,217,0.231440269736705,0.047453598063668,0.725098290238349,0.129560312091999,0.0363733541098781,0.944800088111068
"Results_G_accuracy_At_1001/G_accuracy_217.csv",15,"phenix",32,217,0.0818532188190434,0.0571134825665681,0.737947590157083,0.0792596661856223,0.0444430441118154,0.929635902400493
"Results_G_accuracy_At_1001/G_accuracy_217.csv",16,"MegaLMM",32,217,0.0684999038846695,0.0419899952008817,0.794977750438609,0.0524256999510784,0.0362604378920265,0.944226806589365
"Results_G_accuracy_At_1001/G_accuracy_217.csv",17,"MTG2",64,217,0.160580626351081,0.0647472565676056,0.307000812608869,0.235351444708885,0.088810911105063,0.431941745211192
"Results_G_accuracy_At_1001/G_accuracy_217.csv",18,"MCMCglmm",64,217,0.320124758942015,0.0477421303203753,0.712985290014365,0.157966446209924,0.0378331071230645,0.920970036902948
"Results_G_accuracy_At_1001/G_accuracy_217.csv",19,"phenix",64,217,0.163876255557866,0.0659205047904822,0.710875578988565,0.0737373551128506,0.0426274050200222,0.899618169655287
"Results_G_accuracy_At_1001/G_accuracy_217.csv",20,"MegaLMM",64,217,0.0737973953433857,0.0400067182184004,0.807979980852469,0.0509211762460219,0.0344196003570118,0.9326781735647
"Results_G_accuracy_At_1001/G_accuracy_217.csv",21,"phenix",128,217,0.298633940463807,0.078913508838534,0.72123967550162,0.087704230163082,0.0396736620307833,0.887768065406196
"Results_G_accuracy_At_1001/G_accuracy_217.csv",22,"MegaLMM",128,217,0.0778239417847459,0.0393902222786888,0.858321956804485,0.0557616585607547,0.0308712545412251,0.934519670902452
"Results_G_accuracy_At_1001/G_accuracy_218.csv",1,"MTG2",4,218,0.055153678831076,0.125456509152415,0.786262191059602,0.052812489856136,0.0811234440155559,0.719069434450359
"Results_G_accuracy_At_1001/G_accuracy_218.csv",2,"MCMCglmm",4,218,0.142231374968885,0.0826495687270886,0.805148256451844,0.0918280188665214,0.042034618684594,0.852062672769726
"Results_G_accuracy_At_1001/G_accuracy_218.csv",3,"phenix",4,218,0.0480947427638834,0.116346334462555,0.796969121055999,0.050093018336085,0.0725078707984255,0.742983819270149
"Results_G_accuracy_At_1001/G_accuracy_218.csv",4,"MegaLMM",4,218,0.0370020133118701,0.0722659795561566,0.783052047573108,0.053196099240031,0.034007305261162,0.802723435337621
"Results_G_accuracy_At_1001/G_accuracy_218.csv",5,"MTG2",8,218,0.137000076647953,0.0777090052904563,0.838602446685647,0.0835313987307237,0.0587427159959628,0.81486642296146
"Results_G_accuracy_At_1001/G_accuracy_218.csv",6,"MCMCglmm",8,218,0.121908326125463,0.0562671616841706,0.890735038013708,0.0726221473084871,0.0389047550994001,0.879531003055881
"Results_G_accuracy_At_1001/G_accuracy_218.csv",7,"phenix",8,218,0.0804331091274353,0.078664063485913,0.874478950353247,0.0893407424402046,0.0571656083558287,0.834975262981495
"Results_G_accuracy_At_1001/G_accuracy_218.csv",8,"MegaLMM",8,218,0.103678674466337,0.0755593287155444,0.857583317313038,0.0639473312005269,0.0540642954083808,0.768832472223854
"Results_G_accuracy_At_1001/G_accuracy_218.csv",9,"MTG2",16,218,0.106550028869237,0.066626512180883,0.738770914510933,0.0794095450764187,0.0499713342574538,0.773956240300883
"Results_G_accuracy_At_1001/G_accuracy_218.csv",10,"MCMCglmm",16,218,0.14216684404769,0.0454954554630166,0.883943258237747,0.0968008311479303,0.0364835333372161,0.882412033882136
"Results_G_accuracy_At_1001/G_accuracy_218.csv",11,"phenix",16,218,0.0722837803263573,0.0621973017840178,0.835832564626272,0.0920877874356806,0.0490560380186137,0.854788508577424
"Results_G_accuracy_At_1001/G_accuracy_218.csv",12,"MegaLMM",16,218,0.0937631905986697,0.0566883339223885,0.838506368723268,0.0564954473448447,0.044079086654909,0.826280839086753
"Results_G_accuracy_At_1001/G_accuracy_218.csv",13,"MTG2",32,218,0.144082821063357,0.0679897183916238,0.513739477831555,0.207239404723926,0.0768462910500089,0.612732154423757
"Results_G_accuracy_At_1001/G_accuracy_218.csv",14,"MCMCglmm",32,218,0.244424166002857,0.047047939752572,0.803755046989872,0.13133894747771,0.0384681582854316,0.914032841833026
"Results_G_accuracy_At_1001/G_accuracy_218.csv",15,"phenix",32,218,0.084122666812028,0.0574274828938266,0.788416343703839,0.0740504718934143,0.0473640760381732,0.879490075935435
"Results_G_accuracy_At_1001/G_accuracy_218.csv",16,"MegaLMM",32,218,0.0822928305439666,0.0460061869312275,0.823018659217898,0.0619363154322018,0.0369811356829582,0.915577186273256
"Results_G_accuracy_At_1001/G_accuracy_218.csv",17,"MTG2",64,218,0.159420752364651,0.0697668742228729,0.270223587090238,0.230387305635042,0.0826864305117552,0.379749056161214
"Results_G_accuracy_At_1001/G_accuracy_218.csv",18,"MCMCglmm",64,218,0.311120012547449,0.0493367084618027,0.734368638491046,0.167634107431229,0.0388193289975326,0.910783682845414
"Results_G_accuracy_At_1001/G_accuracy_218.csv",19,"phenix",64,218,0.169358182077555,0.0701607886889394,0.709349247058069,0.085332661909126,0.0457102416267732,0.856717099490289
"Results_G_accuracy_At_1001/G_accuracy_218.csv",20,"MegaLMM",64,218,0.0781616815518926,0.0451112114843828,0.785321824014328,0.0636151767554987,0.03614567795491,0.914970694118905
"Results_G_accuracy_At_1001/G_accuracy_218.csv",21,"phenix",128,218,0.342528353375376,0.0909274963529583,0.673653310613955,0.105352690409227,0.0486304732078694,0.827958439209215
"Results_G_accuracy_At_1001/G_accuracy_218.csv",22,"MegaLMM",128,218,0.0807345689504206,0.0464692675917768,0.817513804486876,0.0654695514860767,0.03667706402354,0.907876803372451
"Results_G_accuracy_At_1001/G_accuracy_219.csv",1,"MTG2",4,219,0.0860611827826266,0.0295734881560546,0.972410675419056,0.0275669874000544,0.0376856790229747,0.859901444632485
"Results_G_accuracy_At_1001/G_accuracy_219.csv",2,"MCMCglmm",4,219,0.0690789521719497,0.0361072454784103,0.89928497229025,0.0360882605233033,0.0409533879038035,0.786414632884364
"Results_G_accuracy_At_1001/G_accuracy_219.csv",3,"phenix",4,219,0.0916081368277577,0.0248004929535746,0.976249781192682,0.0367175633203463,0.0345034894814591,0.890718645501089
"Results_G_accuracy_At_1001/G_accuracy_219.csv",4,"MegaLMM",4,219,0.068887370166066,0.0668610770828436,0.375312143348509,0.0289029292988813,0.0573866920509149,0.445147524161756
"Results_G_accuracy_At_1001/G_accuracy_219.csv",5,"MTG2",8,219,0.0830559032503269,0.0474510225378485,0.857309831639581,0.0338024617723985,0.0413310270769307,0.77568078303367
"Results_G_accuracy_At_1001/G_accuracy_219.csv",6,"MCMCglmm",8,219,0.0921776664445943,0.0472471888602856,0.871466799527774,0.0699738047448075,0.0378471577172885,0.782036154548975
"Results_G_accuracy_At_1001/G_accuracy_219.csv",7,"phenix",8,219,0.0745070571130781,0.0438877715736929,0.87863646422161,0.0309985442242839,0.0375356414271246,0.804624292397032
"Results_G_accuracy_At_1001/G_accuracy_219.csv",8,"MegaLMM",8,219,0.0692805675318987,0.0735691807840246,0.668532397191951,0.0267394932575648,0.0483687485820147,0.59941310160182
"Results_G_accuracy_At_1001/G_accuracy_219.csv",9,"MTG2",16,219,0.0753710880967447,0.0633965219031796,0.764464978215019,0.0568597785246565,0.0517141047954262,0.689983536994986
"Results_G_accuracy_At_1001/G_accuracy_219.csv",10,"MCMCglmm",16,219,0.123051721095876,0.0475836599351338,0.838435934563945,0.0965169476642441,0.0430292935063,0.758361730069258
"Results_G_accuracy_At_1001/G_accuracy_219.csv",11,"phenix",16,219,0.0800566687665468,0.0649316803991654,0.788562794880461,0.0674553948889576,0.0510941613754484,0.699889909404996
"Results_G_accuracy_At_1001/G_accuracy_219.csv",12,"MegaLMM",16,219,0.0804274849478036,0.0583290518375622,0.744276278432074,0.0537948731460978,0.0483430814359147,0.684787786925324
"Results_G_accuracy_At_1001/G_accuracy_219.csv",13,"MTG2",32,219,0.109080192677601,0.0618072336896519,0.534508898916619,0.149116130957047,0.0626358121636392,0.600481720980629
"Results_G_accuracy_At_1001/G_accuracy_219.csv",14,"MCMCglmm",32,219,0.219416438875091,0.0477952260963535,0.763780500656764,0.125626287492104,0.0390078262097122,0.868380803455253
"Results_G_accuracy_At_1001/G_accuracy_219.csv",15,"phenix",32,219,0.0906242533312334,0.0643169558139262,0.749580407937595,0.0648272758295778,0.0465980270050874,0.822467006991252
"Results_G_accuracy_At_1001/G_accuracy_219.csv",16,"MegaLMM",32,219,0.0864475257807704,0.0484525314076795,0.759564160719675,0.0609611802484481,0.0386858554113718,0.878804770668892
"Results_G_accuracy_At_1001/G_accuracy_219.csv",17,"MTG2",64,219,0.147994058448123,0.0687315734842217,0.274264327784557,0.211306747884329,0.0813929173088007,0.387121434750709
"Results_G_accuracy_At_1001/G_accuracy_219.csv",18,"MCMCglmm",64,219,0.305878441472517,0.0467055629945126,0.7625624403671,0.164152438316849,0.0381299827161308,0.90930649042557
"Results_G_accuracy_At_1001/G_accuracy_219.csv",19,"phenix",64,219,0.14793542520151,0.066714997137484,0.753384907150759,0.0663391023992235,0.0444016733493158,0.862615737634158
"Results_G_accuracy_At_1001/G_accuracy_219.csv",20,"MegaLMM",64,219,0.0843271317717267,0.044772007652335,0.780219526022544,0.0636387341659866,0.0380259283133324,0.901989226407082
"Results_G_accuracy_At_1001/G_accuracy_219.csv",21,"phenix",128,219,0.323769199245885,0.0828673585272041,0.704831347398188,0.101710417109036,0.046116844655308,0.861527040372737
"Results_G_accuracy_At_1001/G_accuracy_219.csv",22,"MegaLMM",128,219,0.086634828394935,0.0430040313774518,0.801397138374168,0.0683448798837346,0.0367089563956599,0.919492331810391
"Results_G_accuracy_At_1001/G_accuracy_220.csv",1,"MTG2",4,220,0.087498875987885,0.0983757288319481,0.831072346503586,0.0581760090853201,0.0669684175515094,0.319837732415975
"Results_G_accuracy_At_1001/G_accuracy_220.csv",2,"MCMCglmm",4,220,0.098413077530995,0.073226409344719,0.859331963927642,0.0555522789773214,0.0497118563318696,0.494574270361839
"Results_G_accuracy_At_1001/G_accuracy_220.csv",3,"phenix",4,220,0.0716600274297476,0.0873282191452918,0.838083372218003,0.070169178489568,0.0591932103075306,0.336300265225016
"Results_G_accuracy_At_1001/G_accuracy_220.csv",4,"MegaLMM",4,220,0.0628584007105055,0.0485668868514062,0.771333165769775,0.0388746218873129,0.0182382479168011,0.910580747993709
"Results_G_accuracy_At_1001/G_accuracy_220.csv",5,"MTG2",8,220,0.0730381517955754,0.0624600191255458,0.888627803562707,0.0481839355263348,0.049755683310728,0.566450011174547
"Results_G_accuracy_At_1001/G_accuracy_220.csv",6,"MCMCglmm",8,220,0.104727431786801,0.0410412259188658,0.896870330514864,0.0697153259564586,0.0365009162566882,0.641120895783969
"Results_G_accuracy_At_1001/G_accuracy_220.csv",7,"phenix",8,220,0.0722595585490303,0.0570699190834518,0.893829110334245,0.0630359569171179,0.0460289843208155,0.585206553394971
"Results_G_accuracy_At_1001/G_accuracy_220.csv",8,"MegaLMM",8,220,0.0643050498582278,0.0386416288955943,0.906577103085943,0.050192721191337,0.0353306748348627,0.589075365638244
"Results_G_accuracy_At_1001/G_accuracy_220.csv",9,"MTG2",16,220,0.0892753737587116,0.0571308401895577,0.774269663381631,0.0916611425832422,0.04782416473297,0.806754058818821
"Results_G_accuracy_At_1001/G_accuracy_220.csv",10,"MCMCglmm",16,220,0.16218187259036,0.0419260480621941,0.817323038561881,0.108899901697697,0.033548254539869,0.909875273209559
"Results_G_accuracy_At_1001/G_accuracy_220.csv",11,"phenix",16,220,0.0767160079867598,0.0628404999104634,0.784956659477591,0.0679105604232513,0.0463415415129183,0.857352597458877
"Results_G_accuracy_At_1001/G_accuracy_220.csv",12,"MegaLMM",16,220,0.101181786735101,0.0431050646052813,0.814209214528053,0.0836823245352975,0.0342780441337114,0.913115560100194
"Results_G_accuracy_At_1001/G_accuracy_220.csv",13,"MTG2",32,220,0.129184981596698,0.0533804352085531,0.565808223995101,0.168934851192071,0.0565546907103731,0.684713605906907
"Results_G_accuracy_At_1001/G_accuracy_220.csv",14,"MCMCglmm",32,220,0.229134033295106,0.0437859892622467,0.733768481887318,0.127357621681289,0.034717073367711,0.889537063436584
"Results_G_accuracy_At_1001/G_accuracy_220.csv",15,"phenix",32,220,0.106952607127218,0.06093280233211,0.721980008005805,0.0814654671240641,0.0430204797861768,0.856840711609442
"Results_G_accuracy_At_1001/G_accuracy_220.csv",16,"MegaLMM",32,220,0.096656373382657,0.0434424095318923,0.729855079707136,0.0789602229442857,0.0356876744561485,0.881484206760364
"Results_G_accuracy_At_1001/G_accuracy_220.csv",17,"MTG2",64,220,0.176883427924194,0.0542784192759668,0.261160112688199,0.2535985339044,0.0831036317520416,0.415383735110086
"Results_G_accuracy_At_1001/G_accuracy_220.csv",18,"MCMCglmm",64,220,0.339884122767646,0.0437899494475992,0.660157725253989,0.162506146940936,0.0368702570312715,0.917430655038045
"Results_G_accuracy_At_1001/G_accuracy_220.csv",19,"phenix",64,220,0.167227936161722,0.0649297432317048,0.66378475035311,0.0906341518292299,0.0434183485738058,0.881770815883559
"Results_G_accuracy_At_1001/G_accuracy_220.csv",20,"MegaLMM",64,220,0.0840290084172213,0.036362849840529,0.760465094412058,0.0783208521015501,0.0343104172973474,0.923472372529083
"Results_G_accuracy_At_1001/G_accuracy_220.csv",21,"phenix",128,220,0.345248175560281,0.0827076336771077,0.631107967643703,0.113923264066367,0.0442832010189384,0.881050712817323
"Results_G_accuracy_At_1001/G_accuracy_220.csv",22,"MegaLMM",128,220,0.0750776051983648,0.0311457757635321,0.838817748215203,0.0677970859035231,0.0329837555005502,0.938537844665374
